Date,000660.KS,005930.KS,0700.HK,2330.TW,6758.T,6861.T,7203.T,9984.T,9988.HK,D05.SI,RELIANCE.NS
2022-12-29,72956.8125,51795.28515625,310.69769287109375,421.24554443359375,1976.8028564453125,50451.1875,1636.758056640625,1379.5810546875,84.98973083496094,25.207569122314453,1161.0079345703125
2022-12-30,,,309.58538818359375,423.6069030761719,1961.1680908203125,50284.9453125,1632.7044677734375,1385.9656982421875,85.68514251708984,25.20014190673828,1162.7880859375
2023-01-02,73637.75,51982.609375,,,,,,,,,1175.8896484375
2023-01-03,73540.46875,51888.94140625,319.9667053222656,427.8570861816406,,,,,88.06941986083984,25.170421600341797,1167.28466796875
2023-01-04,78793.3828125,54136.83203125,334.6117248535156,424.55133056640625,1986.574462890625,49228.78515625,1620.5435791015625,1384.9833984375,95.76866912841797,25.27443504333496,1149.7095947265625
2023-01-05,79182.46875,54511.48828125,339.4229431152344,433.05181884765625,2029.569580078125,49531.94140625,1628.2003173828125,1410.767578125,98.94771575927734,25.839059829711914,1147.6552734375
2023-01-06,80836.171875,55260.7890625,340.98443603515625,433.05181884765625,2078.427978515625,50372.95703125,1643.9644775390625,1428.2025146484375,100.93461608886719,25.608755111694336,1158.0863037109375
2023-01-09,83657.1640625,56853.046875,353.2809143066406,454.302978515625,,,,,109.6769790649414,26.188234329223633,1185.430419921875
2023-01-10,84143.53125,56572.0625,353.67132568359375,459.0254821777344,2096.016845703125,51086.84375,1645.7662353515625,1461.844970703125,108.78288269042969,25.675617218017578,1167.90087890625
2023-01-11,84921.7421875,56665.71484375,364.79669189453125,457.60870361328125,2169.30419921875,54001.0625,1655.224609375,1465.7742919921875,112.16061401367188,25.735048294067383,1153.178955078125
2023-01-12,84435.359375,56665.71484375,355.2327880859375,459.49774169921875,2178.0986328125,53922.828125,1673.240478515625,1479.2801513671875,110.0743637084961,25.63103675842285,1128.2769775390625
2023-01-13,83365.3515625,56946.703125,362.45452880859375,472.2484436035156,2142.920654296875,53864.15234375,1635.4068603515625,1454.7236328125,111.96192169189453,25.868776321411133,1126.4510498046875
2023-01-16,83462.609375,57227.6953125,361.283447265625,476.97088623046875,2121.42333984375,53688.12890625,1637.2083740234375,1435.56982421875,112.65733337402344,25.90592384338379,1115.723388671875
2023-01-17,83657.1640625,57134.03125,364.79669189453125,475.0819091796875,2173.21240234375,54959.42578125,1678.195068359375,1462.3359375,113.75012969970703,25.90592384338379,1131.56396484375
2023-01-18,82781.6875,56572.0625,370.8473815917969,,2218.162353515625,56387.203125,1720.0821533203125,1497.697265625,113.35274505615234,26.024791717529297,1129.692138671875
2023-01-19,83170.7890625,57602.33984375,373.5799560546875,,2224.025390625,56142.71875,1679.5460205078125,1442.691162109375,111.4651870727539,25.65332794189453,1128.482421875
2023-01-20,85213.5703125,57883.33203125,382.3631591796875,,2233.797119140625,55546.18359375,1696.2109375,1444.409912109375,115.53833770751953,25.668184280395508,1115.0614013671875
2023-01-23,,,,,2237.705810546875,57091.30859375,1701.61572265625,1469.4573974609375,,,1109.4237060546875
2023-01-24,,,,,2280.70068359375,57638.9453125,1721.8839111328125,1519.3070068359375,,,1102.873046875
2023-01-25,88910.0390625,59288.2734375,,,2279.723388671875,58616.87109375,1716.0286865234375,1518.3248291015625,,26.38140106201172,1087.6259765625
2023-01-26,88910.0390625,59756.5859375,397.00189208984375,,2250.40869140625,57668.28125,1705.218994140625,1522.0081787109375,116.73047637939453,26.52255630493164,
2023-01-27,89007.3203125,60505.875,405.0043640136719,,2272.883544921875,58079.015625,1711.97509765625,1520.2891845703125,116.53179931640625,26.72314453125,1066.992431640625
2023-01-30,88229.1171875,59288.2734375,377.8739929199219,512.86181640625,2267.0205078125,58704.88671875,1713.3262939453125,1513.6590576171875,108.28614807128906,26.5076961517334,1077.218017578125
2023-01-31,86089.0546875,57508.6796875,372.994384765625,493.0273132324219,2263.11181640625,57971.44140625,1708.371826171875,1508.747802734375,106.89530944824219,26.589414596557617,1074.5245361328125
2023-02-01,88910.0390625,57134.03125,375.7269592285156,500.5833435058594,2241.6142578125,58264.8203125,1714.22705078125,1535.759765625,109.27960205078125,26.604276657104492,1068.156494140625
2023-02-02,88910.0390625,59475.59765625,373.775146484375,510.02838134765625,2245.52294921875,59418.765625,1693.958984375,1551.4759521484375,108.28614807128906,26.061939239501953,1062.244873046875
2023-02-03,89688.25,59475.59765625,375.7269592285156,511.9172668457031,2384.2802734375,60025.0859375,1703.86767578125,1553.9317626953125,105.40514373779297,26.373971939086914,1063.1805419921875
2023-02-06,86672.6953125,57696.0078125,367.7244567871094,496.805419921875,2348.124755859375,59135.17578125,1723.6854248046875,1554.9136962890625,102.52413177490234,26.626564025878906,1055.1690673828125
2023-02-07,88326.375,58070.6640625,370.8473815917969,493.9717712402344,2355.942138671875,59721.9296875,1708.822265625,1539.1978759765625,104.11366271972656,26.73800277709961,1052.6356201171875
2023-02-08,92314.703125,59100.94140625,372.994384765625,510.02838134765625,2336.398681640625,59203.62890625,1709.2725830078125,1460.6170654296875,102.8221664428711,26.886592864990234,1073.6572265625
2023-02-09,92314.703125,59288.2734375,386.0716857910156,510.02838134765625,2334.44482421875,59291.63671875,1712.4254150390625,1460.86279296875,106.89530944824219,26.685997009277344,1075.5289306640625
2023-02-10,90952.8359375,58913.6171875,374.16546630859375,514.7506713867188,2333.4677734375,58988.48046875,1692.60791015625,1443.427734375,103.41824340820312,26.767719268798828,1066.6728515625
2023-02-13,88131.84375,58913.6171875,377.2884216308594,510.9727783203125,2288.518310546875,58030.12109375,1690.355712890625,1427.220458984375,103.31889343261719,26.2402400970459,1060.6014404296875
2023-02-14,90855.5546875,59194.60546875,369.4810791015625,514.7506713867188,2302.198486328125,58802.67578125,1695.7606201171875,1436.5517578125,101.82872009277344,26.047080993652344,1085.5947265625
2023-02-15,89201.8828125,58257.984375,367.9196472167969,495.8608093261719,2287.541015625,58196.375,1688.1038818359375,1422.0635986328125,100.23919677734375,25.779624938964844,1110.1768798828125
2023-02-16,90369.1875,59662.91796875,373.3847961425781,498.69439697265625,2298.28955078125,59262.3046875,1723.235107421875,1447.1112060546875,101.43133544921875,25.85391616821289,1109.3095703125
2023-02-17,89493.6953125,58632.640625,364.79669189453125,489.2492980957031,2243.568603515625,57570.48828125,1718.2806396484375,1415.433349609375,98.79869079589844,26.017358779907227,1113.9429931640625
2023-02-20,89980.0859375,58726.29296875,367.9196472167969,488.3049011230469,2235.751708984375,56964.17578125,1713.776611328125,1406.838623046875,98.7490234375,25.943071365356445,1102.16552734375
2023-02-21,88715.4765625,58164.3125,353.0857238769531,487.3603820800781,2218.162353515625,56573.0078125,1702.516845703125,1399.7171630859375,94.57652282714844,25.898494720458984,1111.158447265625
2023-02-22,86672.6953125,57227.6953125,347.4254455566406,478.85992431640625,2173.21240234375,55673.31640625,1679.9964599609375,1369.267333984375,92.34125518798828,25.749910354614258,1085.959716796875
2023-02-23,90174.6328125,58070.6640625,347.4254455566406,489.2492980957031,,,,,94.52685546875,25.51216697692871,1080.755615234375
2023-02-24,88520.9453125,57415.01953125,340.98443603515625,482.63787841796875,2219.139404296875,56690.35546875,1673.69091796875,1373.9329833984375,89.46025848388672,25.556745529174805,1088.1510009765625
2023-02-27,87548.1796875,56665.71484375,340.98443603515625,,2227.933837890625,57110.8671875,1672.7901611328125,1342.991943359375,88.81451416015625,25.51216697692871,1080.91552734375
2023-02-28,86964.53125,56759.3828125,335.3241271972656,,2233.797119140625,57590.0546875,1677.7445068359375,1354.7789306640625,85.93350982666016,25.385873794555664,1060.2362060546875
2023-03-01,,,359.9171447753906,493.0273132324219,2234.7744140625,57922.54296875,1678.6453857421875,1355.515625,91.29814147949219,25.25957489013672,1069.982421875
2023-03-02,85699.96875,56946.703125,354.0616455078125,490.1938171386719,2224.025390625,57658.50390625,1678.6453857421875,1370.9859619140625,87.02629852294922,24.925254821777344,1061.833984375
2023-03-03,84921.7421875,56665.71484375,358.74603271484375,487.3603820800781,2256.271728515625,58558.19140625,1697.562255859375,1364.35595703125,87.42367553710938,24.888111114501953,1088.927001953125
2023-03-06,87256.3515625,57602.33984375,354.2568359375,492.0828857421875,2313.924560546875,59604.58203125,1716.4791259765625,1401.6817626953125,86.6785888671875,25.1258487701416,1099.5633544921875
2023-03-07,86478.140625,56853.046875,348.4013671875,494.9163513183594,2343.239501953125,59702.37109375,1724.586181640625,1406.347412109375,88.0197525024414,25.14070701599121,
2023-03-08,84435.359375,56478.3984375,341.17962646484375,492.0828857421875,2356.91943359375,59819.72265625,1718.2806396484375,1397.0159912109375,85.18841552734375,25.044124603271484,1103.5120849609375
2023-03-09,83268.0546875,56291.07421875,332.00604248046875,493.0273132324219,2350.079345703125,60230.44921875,1729.09033203125,1399.7171630859375,83.94660186767578,24.88068199157715,1076.98974609375
2023-03-10,81030.703125,55729.09765625,323.6131286621094,484.5268859863281,2286.563720703125,58841.796875,1707.9215087890625,1312.05078125,80.61853790283203,24.650375366210938,1060.3046875
2023-03-13,82003.484375,56197.4140625,336.4952087402344,487.3603820800781,2267.99755859375,58939.59375,1679.0958251953125,1290.1954345703125,82.70478820800781,24.29376792907715,1042.8665771484375
2023-03-14,78890.6484375,55260.7890625,333.3722839355469,481.69342041015625,2205.458984375,57687.84375,1629.5516357421875,1237.6446533203125,79.47607421875,24.018888473510742,1038.9635009765625
2023-03-15,76945.1328125,56010.08203125,336.3000183105469,482.63787841796875,2212.299072265625,57130.421875,1632.2540283203125,1220.2095947265625,81.51264953613281,24.49435806274414,1021.2056884765625
2023-03-16,76847.8515625,56103.74609375,327.9071350097656,479.5514831542969,2195.687744140625,57971.44140625,1612.4364013671875,1202.5289306640625,79.97279357910156,24.182327270507812,1016.1157836914062
2023-03-17,81711.6484375,57415.01953125,331.2252502441406,491.89630126953125,2272.883544921875,59324.40625,1608.8331298828125,1201.0556640625,80.96625518798828,24.182327270507812,1014.837646484375
2023-03-20,81419.8046875,56384.73046875,326.7360534667969,486.1986999511719,2259.203125,59069.49609375,1591.7178955078125,1191.233154296875,78.68131256103516,23.937166213989258,1004.8632202148438
2023-03-21,81322.5390625,56478.3984375,335.3241271972656,490.94677734375,,,,,79.97279357910156,24.449779510498047,1036.1102294921875
2023-03-22,84532.6484375,57227.6953125,338.83740234375,506.1403503417969,2292.427001953125,61530.31640625,1622.3450927734375,1224.6298828125,82.30740356445312,24.888111114501953,1039.26025390625
2023-03-23,86089.0546875,58351.640625,366.5533752441406,510.88861083984375,2263.11181640625,60530.30078125,1609.734130859375,1217.9996337890625,85.63546752929688,24.88068199157715,1026.1131591796875
2023-03-24,84921.7421875,59007.28515625,367.7244567871094,511.83807373046875,2266.04296875,61049.91796875,1607.031494140625,1220.9462890625,84.74137115478516,24.791526794433594,1005.7989501953125
2023-03-27,83170.7890625,58164.3125,354.0616455078125,504.2412414550781,2237.705810546875,60814.61328125,1612.4364013671875,1217.2626953125,84.69168853759766,24.85839080810547,1021.4340209960938
2023-03-28,85991.765625,58913.6171875,369.09075927734375,498.5435791015625,2214.253662109375,61265.60546875,1626.398681640625,1200.3189697265625,83.6982421875,24.977264404296875,1026.2044677734375
2023-03-29,84532.6484375,58726.29296875,375.53173828125,503.2917175292969,2246.5,62079.34375,1668.2861328125,1274.4793701171875,93.9307861328125,24.954973220825195,1020.133056640625
2023-03-30,86680.1171875,59537.39453125,375.7269592285156,508.0396423339844,2301.412353515625,62040.1328125,1691.239990234375,1253.7640380859375,96.26539611816406,24.888111114501953,
2023-03-31,86484.890625,60291.03125,376.5076599121094,506.1403503417969,2350.441162109375,63187.203125,1726.1300048828125,1277.9317626953125,99.74247741699219,24.516647338867188,1064.116455078125
2023-04-03,85118.3203125,59443.19140625,378.8498840332031,,2359.266357421875,62432.2890625,1741.738525390625,1286.809814453125,97.90459442138672,24.49435806274414,1064.299072265625
2023-04-04,82482.765625,59914.2109375,375.7269592285156,,2356.32421875,62118.5546875,1743.57470703125,1293.2218017578125,95.02359008789062,24.739526748657227,
2023-04-05,82580.390625,60196.828125,,,2316.120849609375,60804.8203125,1700.880615234375,1285.57666015625,,24.7469539642334,1061.74267578125
2023-04-06,81799.484375,58689.5546875,376.1173095703125,503.2917175292969,2266.111572265625,58294.9765625,1677.008544921875,1289.276123046875,97.10983276367188,24.79895782470703,1068.8638916015625
2023-04-07,86972.953125,61233.08203125,,504.2412414550781,2276.898193359375,58608.70703125,1670.58154296875,1274.725830078125,,,
2023-04-10,88534.765625,61892.51171875,,502.3420104980469,2289.6455078125,58647.921875,1677.9266357421875,1257.7099609375,,24.7454833984375,1061.2861328125
2023-04-11,89608.5,62080.92578125,367.529296875,497.593994140625,2323.9658203125,58785.17578125,1676.5494384765625,1258.203125,98.6496810913086,24.80660057067871,1066.535888671875
2023-04-12,88144.3125,62175.1328125,348.5965576171875,493.79559326171875,2352.40234375,59069.49609375,1674.254150390625,1276.9454345703125,95.42096710205078,24.692001342773438,1071.2379150390625
2023-04-13,86582.4921875,62269.3359375,354.4520263671875,484.29949951171875,2333.771484375,60540.1015625,1664.1544189453125,1264.614990234375,93.53340148925781,24.844799041748047,1075.2777099609375
2023-04-14,87168.1875,61327.28515625,356.5990295410156,489.9971923828125,2374.955322265625,60795.0078125,1660.022705078125,1262.6419677734375,93.88111114501953,24.88299560546875,
2023-04-17,86387.28125,61515.6875,362.06414794921875,493.79559326171875,2379.858154296875,60942.0703125,1683.8946533203125,1275.71240234375,94.77521514892578,25.09691619873047,1080.73291015625
2023-04-18,85508.7578125,61798.30859375,356.5990295410156,489.04754638671875,2390.644775390625,61167.56640625,1683.435546875,1278.918212890625,94.17914581298828,25.02051544189453,1068.3619384765625
2023-04-19,86094.4453125,61704.10546875,348.5965576171875,484.29949951171875,2414.178466796875,60285.19921875,1673.7950439453125,1277.1920166015625,91.64584350585938,25.173311233520508,1073.68017578125
2023-04-20,85606.375,61515.6875,348.4013671875,487.1483459472656,2417.12060546875,61304.82421875,1665.072509765625,1256.230224609375,91.14911651611328,24.959396362304688,1070.9637451171875
2023-04-21,86972.953125,61892.51171875,340.7892150878906,485.2491760253906,2410.256591796875,61118.546875,1654.5137939453125,1232.0625,87.37400817871094,24.928836822509766,1072.310546875
2023-04-24,85118.3203125,61421.484375,336.6903991699219,481.45074462890625,2409.27587890625,61108.73828125,1650.8411865234375,1246.3656005859375,86.33089447021484,25.112194061279297,1076.4190673828125
2023-04-25,83458.8984375,59914.2109375,330.2493591308594,472.9042053222656,2414.178466796875,61618.55078125,1652.6773681640625,1240.447021484375,83.54922485351562,25.142749786376953,1084.6588134765625
2023-04-26,85313.53125,60385.23828125,339.8133544921875,466.7318115234375,2380.8388671875,60402.84765625,1655.89111328125,1242.9132080078125,82.75446319580078,24.982316970825195,1078.290771484375
2023-04-27,86680.1171875,60856.2578125,336.6903991699219,468.6309814453125,2465.168701171875,60824.421875,1675.63134765625,1220.2249755859375,81.2642822265625,25.028154373168945,1085.1153564453125
2023-04-28,87363.4140625,61704.10546875,336.1048278808594,476.70269775390625,2516.158203125,59902.83984375,1705.0123291015625,1256.230224609375,81.51264953613281,25.073993682861328,1104.9500732421875
2023-05-01,,,,,2470.071533203125,61608.75,1720.6209716796875,1273.2462158203125,,,
2023-05-02,88046.6953125,61892.51171875,337.47113037109375,475.7530212402344,2468.1103515625,62167.58203125,1711.8983154296875,1274.9725341796875,81.76101684570312,25.173311233520508,1114.3310546875
2023-05-03,87656.2421875,61609.90625,331.2252502441406,471.0050354003906,,,,,79.82377624511719,24.60796546936035,1104.7674560546875
2023-05-04,86582.4921875,61327.28515625,329.6637878417969,472.9042053222656,,,,,80.1714859008789,24.546844482421875,1117.503662109375
2023-05-05,,,334.5433654785156,474.803466796875,,,,,81.11526489257812,24.37112808227539,1114.650634765625
2023-05-08,86582.4921875,62080.92578125,332.5915222167969,478.60186767578125,2421.04296875,62451.89453125,1704.09423828125,1262.6419677734375,81.41329956054688,24.40932846069336,1128.4139404296875
2023-05-09,85215.9296875,61515.6875,320.4902038574219,484.29949951171875,2477.916259765625,63304.8515625,1759.6424560546875,1263.3819580078125,78.92967224121094,24.540931701660156,1131.9061279296875
2023-05-10,84825.4765625,60856.2578125,321.66131591796875,477.65228271484375,2455.36279296875,62853.859375,1773.4146728515625,1277.9317626953125,79.67475891113281,24.479001998901367,1139.6895751953125
2023-05-11,84239.796875,60479.4453125,318.5383605957031,473.85382080078125,2462.2265625,62549.9375,1759.183349609375,1267.0811767578125,82.10872650146484,24.076438903808594,1132.2486572265625
2023-05-12,85118.3203125,60385.23828125,320.2950439453125,471.0050354003906,2506.3525390625,64236.2421875,1783.055419921875,1220.4716796875,84.09562683105469,23.735807418823242,1134.0972900390625
2023-05-15,84337.4140625,60762.05859375,332.7867126464844,470.5301818847656,2524.98388671875,64922.51953125,1774.7919921875,1220.71826171875,84.89037322998047,23.968055725097656,1136.3341064453125
2023-05-16,88241.921875,61609.90625,336.4952087402344,479.5514831542969,2514.197265625,65912.71875,1766.0694580078125,1232.80224609375,85.18841552734375,23.968055725097656,1120.1514892578125
2023-05-17,89706.1015625,61233.08203125,334.5433654785156,492.845947265625,2528.906005859375,65863.71875,1770.2012939453125,1292.235107421875,84.89037322998047,23.666128158569336,1113.5322265625
2023-05-18,91365.515625,62363.5390625,331.6156005859375,503.2917175292969,2690.701171875,67197.0625,1795.450439453125,1282.3707275390625,87.1753158569336,23.565488815307617,1111.1357421875
2023-05-19,94977.203125,64436.046875,327.4876403808594,505.19085693359375,2665.206298828125,67902.9453125,1799.1229248046875,1277.1920166015625,81.91002655029297,23.867412567138672,1114.7418212890625
2023-05-22,95855.71875,64530.25390625,334.3676452636719,504.2412414550781,2669.128173828125,68501.0,1790.4005126953125,1286.809814453125,83.05249786376953,23.92934799194336,1120.69921875
2023-05-23,95562.875,64436.046875,329.84649658203125,503.2917175292969,2611.2744140625,67844.1328125,1705.0123291015625,1277.4385986328125,82.4564208984375,24.37835693359375,1120.49365234375
2023-05-24,95367.6484375,64530.25390625,326.70135498046875,498.5435791015625,2585.779541015625,67069.625,1796.3687744140625,1247.352294921875,80.51920318603516,24.308683395385742,1113.9658203125
2023-05-25,101029.171875,64812.86328125,316.872802734375,515.6365356445312,2602.44921875,67697.0703125,1779.8419189453125,1249.078369140625,78.13491821289062,24.47125816345215,1113.8289794921875
2023-05-26,106593.109375,66225.9296875,,537.4776000976562,2621.080078125,67589.234375,1778.464599609375,1263.1351318359375,,24.486743927001953,1144.2088623046875
2023-05-29,,,307.8305358886719,539.3766479492188,2603.4296875,67304.8984375,1770.6602783203125,1366.7113037109375,77.29048919677734,24.362876892089844,1150.6453857421875
2023-05-30,107666.859375,68110.015625,310.77911376953125,537.4776000976562,2619.119140625,67824.515625,1781.2191162109375,1358.8199462890625,78.283935546875,24.254491806030273,1150.3486328125
2023-05-31,106007.4375,67262.1953125,305.27508544921875,529.8806762695312,2580.876220703125,66471.5625,1752.2972412109375,1350.1885986328125,77.38982391357422,23.457109451293945,1127.5009765625
2023-06-01,107666.859375,66791.1640625,309.9927978515625,523.2333984375,2629.9052734375,67089.21875,1783.9736328125,1411.841064453125,76.79375457763672,23.689355850219727,1124.4652099609375
2023-06-02,107666.859375,68015.8203125,328.47052001953125,533.6790161132812,2657.361328125,68657.8671875,1845.0306396484375,1472.507080078125,81.95970153808594,,1120.7904052734375
2023-06-05,106105.0390625,67544.7890625,332.4019470214844,527.0317993164062,2718.1572265625,70481.421875,1862.4757080078125,1485.083984375,82.20806121826172,24.045469284057617,1130.856201171875
2023-06-06,,,325.52191162109375,531.77978515625,2721.098876953125,69608.8671875,1882.216064453125,1499.634033203125,81.81067657470703,24.122888565063477,1131.81494140625
2023-06-07,105421.7734375,66885.359375,329.84649658203125,539.3766479492188,2668.147705078125,68040.21875,1856.5076904296875,1479.65869140625,83.49955749511719,23.913860321044922,1140.3970947265625
2023-06-08,107081.1875,66791.1640625,329.0601806640625,530.830322265625,2624.02197265625,65677.4453125,1858.343994140625,1457.95703125,82.80413818359375,24.076438903808594,1141.081787109375
2023-06-09,112645.1171875,67827.4140625,330.2396240234375,536.5280151367188,2679.91455078125,67069.625,1883.59326171875,1455.244384765625,83.35053253173828,23.92934799194336,1133.0018310546875
2023-06-12,112059.4453125,66885.359375,332.5984802246094,545.074462890625,2707.370849609375,68638.2734375,1899.660888671875,1478.4256591796875,83.44987487792969,24.19256019592285,1134.006103515625
2023-06-13,116647.234375,67827.4140625,338.8887634277344,563.1168212890625,2729.924072265625,69059.84375,1995.6080322265625,1556.1075439453125,85.13874816894531,23.92160415649414,1150.759521484375
2023-06-14,115963.9375,67733.2109375,339.675048828125,560.26806640625,2752.4775390625,69236.3125,2120.936279296875,1630.0906982421875,84.59234619140625,24.122888565063477,1164.910888671875
2023-06-15,116159.15625,67356.390625,348.91387939453125,563.845703125,2735.8076171875,69579.4609375,2130.576904296875,1600.9908447265625,88.4171371459961,23.9990234375,1165.2303466796875
2023-06-16,116061.5625,67639.0,356.7767333984375,561.9375,2699.526123046875,69599.0546875,2126.445068359375,1637.2423095703125,91.00010681152344,24.13836669921875,1176.574462890625
2023-06-19,112059.4453125,67073.78125,351.0762023925781,556.2130737304688,2680.895263671875,68716.703125,2068.60107421875,1604.443359375,89.112548828125,24.084178924560547,1164.8880615234375
2023-06-20,113328.3984375,67262.1953125,343.9996337890625,556.2130737304688,2693.64306640625,68451.984375,2060.337890625,1650.0660400390625,87.77139282226562,24.115144729614258,1167.3074951171875
2023-06-21,112352.2578125,66414.328125,334.564208984375,554.3051147460938,2641.67236328125,68501.0,2036.9248046875,1710.7318115234375,84.1452865600586,24.26997947692871,1170.5943603515625
2023-06-22,111278.53125,67167.9765625,,,2608.332763671875,67481.375,2057.124267578125,1673.7406005859375,,24.633834838867188,1157.4471435546875
2023-06-23,110888.0859375,67450.6015625,331.2225036621094,,2557.342529296875,66608.8203125,2019.47998046875,1633.789794921875,83.49955749511719,24.331912994384766,1147.974853515625
2023-06-26,110790.4765625,68204.2265625,327.094482421875,547.6267700195312,2547.537109375,66530.390625,2039.2200927734375,1633.050048828125,82.70478820800781,24.44029426574707,1139.210205078125
2023-06-27,110302.3984375,68392.6484375,335.54705810546875,545.7185668945312,2516.158203125,65648.0234375,2053.9111328125,1607.4024658203125,84.89037322998047,24.223529815673828,1139.62109375
2023-06-28,111571.359375,68486.8515625,330.43621826171875,547.6267700195312,2580.876220703125,67491.1875,2111.754638671875,1639.955078125,83.7975845336914,24.401586532592773,1154.708251953125
2023-06-29,113724.5,68544.59375,327.88079833984375,546.6726684570312,2559.303955078125,67177.453125,2107.622802734375,1661.41015625,81.66165924072266,,
2023-06-30,112745.8046875,68355.2421875,325.9150695800781,549.5347900390625,2542.6337890625,66520.59375,2119.558837890625,1670.2882080078125,80.668212890625,24.393844604492188,1164.1805419921875
2023-07-03,115094.6640625,69112.65625,332.2053527832031,552.39697265625,2614.21630859375,68255.8984375,2135.16748046875,1685.3310546875,83.00282287597656,24.393844604492188,1194.0582275390625
2023-07-04,115388.2734375,69112.65625,333.384765625,558.1212768554688,2587.74072265625,67128.4296875,2146.644287109375,1689.770263671875,83.44987487792969,24.32417106628418,1181.7557373046875
2023-07-05,114213.8515625,68165.8984375,329.6499328613281,555.2590942382812,2610.293701171875,67069.625,2149.399169921875,1711.2252197265625,82.10872650146484,24.161596298217773,1179.8155517578125
2023-07-06,111375.6328125,67787.203125,321.1973571777344,539.0402221679688,2577.93505859375,65716.640625,2136.544921875,1678.672607421875,80.96625518798828,23.77451515197754,1204.5804443359375
2023-07-07,109418.21875,66177.734375,321.00079345703125,539.0402221679688,2550.478515625,64677.41796875,2111.29541015625,1658.2042236328125,83.74791717529297,23.743545532226562,1202.2294921875
2023-07-10,107950.1953125,65799.0234375,323.1630554199219,539.0402221679688,2516.158203125,64108.78515625,2075.0283203125,1668.808349609375,86.43022918701172,23.92934799194336,1248.541015625
2023-07-11,110984.1484375,67692.5234375,328.0773620605469,550.4888305664062,2485.7607421875,64500.9453125,2030.038818359375,1664.862548828125,88.16876983642578,24.00676155090332,1262.076171875
2023-07-12,112941.5390625,68071.2265625,334.1710510253906,551.4429931640625,2441.634765625,64069.5703125,2018.1026611328125,1700.37451171875,89.26155853271484,24.00676155090332,1263.468505859375
2023-07-13,111669.234375,68071.2265625,343.80303955078125,558.1212768554688,2551.459228515625,65295.06640625,2030.498046875,1750.4361572265625,92.14256286621094,24.672542572021484,1252.170166015625
2023-07-14,115486.1484375,69491.34375,346.5550537109375,563.845703125,2524.0029296875,65393.11328125,2036.46630859375,1715.1710205078125,92.34125518798828,24.765439987182617,1251.1202392578125
2023-07-17,114703.1953125,69396.671875,,563.845703125,,,,,,25.137039184570312,1276.6842041015625
2023-07-18,115290.421875,68165.8984375,330.6327819824219,554.3051147460938,2588.72119140625,66197.0625,2056.6650390625,1700.8675537109375,89.112548828125,25.18349266052246,1287.5257568359375
2023-07-19,114996.8125,67881.8671875,327.2910461425781,554.3051147460938,2599.507568359375,66677.4453125,2103.4912109375,1739.8319091796875,89.75829315185547,25.34606170654297,1297.2950439453125
2023-07-20,114409.5859375,67219.140625,327.094482421875,552.39697265625,2564.206787109375,65216.64453125,2099.818603515625,1725.775146484375,88.91385650634766,25.198970794677734,1295.7237548828125
2023-07-21,112647.921875,66556.421875,327.2910461425781,534.2698974609375,2572.051513671875,64991.15625,2100.277587890625,1712.9515380859375,90.70206451416016,25.34606170654297,1255.613525390625
2023-07-24,111571.3671875,66651.09375,319.42822265625,532.36181640625,2601.468505859375,65363.71484375,2133.79052734375,1733.173583984375,88.96353912353516,25.113813400268555,1230.2166748046875
2023-07-25,110984.1484375,66272.40625,339.0853576660156,542.8565063476562,2579.89599609375,64932.328125,2152.612548828125,1717.8836669921875,94.52685546875,25.353805541992188,1229.425537109375
2023-07-26,110592.6796875,66083.03125,335.1539001464844,539.9943237304688,2580.876220703125,64971.5390625,2131.9541015625,1733.420166015625,93.23536682128906,25.67120933532715,1249.4063720703125
2023-07-27,121358.34375,67881.8671875,337.9058837890625,542.8565063476562,2590.68212890625,65246.0625,2130.576904296875,1752.16259765625,94.82489013671875,26.135709762573242,1237.7838134765625
2023-07-28,125273.125,66840.453125,344.39276123046875,540.9483032226562,2557.342529296875,65363.71484375,2120.936279296875,1750.4361572265625,95.2719497680664,26.522790908813477,1250.2225341796875
2023-07-31,120771.125,66083.03125,348.3241882324219,539.0402221679688,2611.2744140625,62510.7265625,2190.716064453125,1785.947998046875,96.8614730834961,26.522790908813477,1260.8065185546875
2023-08-01,122434.90625,67313.8203125,347.9310607910156,540.9483032226562,2643.633544921875,60314.61328125,2245.34619140625,1787.9208984375,97.20916748046875,26.63117218017578,1242.9769287109375
2023-08-02,116954.2109375,66177.734375,337.5127868652344,535.2240600585938,2595.585205078125,60824.421875,2297.680908203125,1722.076171875,94.52685546875,26.197641372680664,1229.697509765625
2023-08-03,117443.546875,65136.3046875,336.3333435058594,,2536.75048828125,60569.515625,2210.456298828125,1708.7591552734375,92.53994750976562,26.135709762573242,1224.5291748046875
2023-08-04,117541.4296875,64662.92578125,337.5127868652344,528.5455932617188,2534.78955078125,60334.22265625,2238.000732421875,1721.089599609375,94.52685546875,26.515047073364258,1241.1717529296875
2023-08-07,119303.0625,64852.28515625,335.3504943847656,532.36181640625,2532.828125,59775.38671875,2243.968505859375,1705.7998046875,94.97390747070312,26.59246063232422,1248.2442626953125
2023-08-08,116073.3671875,64000.203125,329.0601806640625,526.6375732421875,2544.59521484375,59255.76953125,2225.146484375,1731.69384765625,92.44061279296875,26.553754806518555,1240.7264404296875
2023-08-09,115975.5,65230.97265625,331.4190979003906,528.5455932617188,2546.556640625,58824.39453125,2199.4384765625,1677.439697265625,93.48372650146484,,1248.9119873046875
